"Event_Name","Event_ID","Event_Date","Event_Tour_1","Event_Tour_2","Event_Tour_3","Scrape_Date"
"ICTSI Sherwood Hills Classic",6168,2016-04-24,"ADT 2018",NA,NA,2018-06-05
"Zambia Sugar Open 2016",6169,2016-04-24,"sunshine_tour",NA,NA,2018-06-05
"The 12th Dongbu Insurance Promi Open",6170,2016-04-24,"Korean Golf Tour 2",NA,NA,2018-06-05
"Zurich Classic of New Orleans",6171,2016-05-01,"PGA",NA,NA,2018-06-05
"United Leasing & Finance Championship ",6172,2016-05-01,"webcom",NA,NA,2018-06-05
"Volvo China Open",6173,2016-05-01,"european_tour","oneAsia",NA,2018-06-05
"Challenge de Madrid",6174,2016-05-01,"european_challenge",NA,NA,2018-06-05
"The Crowns",6175,2016-05-01,"JapanGolfTour",NA,NA,2018-06-05
"Nexus Risk TSA Group WA Open ",6176,2016-05-01,"AUS Logo2",NA,NA,2018-06-05
"PGM Palm Resort Championship",6177,2016-05-01,"ADT 2018",NA,NA,2018-06-05
"Tunisian Golf Open",6178,2016-05-01,"Alps Golf Tour",NA,NA,2018-06-05
"Wells Fargo Championship ",6179,2016-05-08,"PGA",NA,NA,2018-06-05
"Honduras Open presented by Indura Beach and Golf Resort ",6180,2016-05-08,"pga_latinoamerica",NA,NA,2018-06-05
"Trophée Hassan II",6181,2016-05-08,"european_tour",NA,NA,2018-06-05
"Turkish Airlines Challenge",6182,2016-05-08,"european_challenge",NA,NA,2018-06-05
"Investec Royal Swazi Open",6183,2016-05-08,"sunshine_tour",NA,NA,2018-06-05
"Gosser Open",6184,2016-05-08,"Alps Golf Tour",NA,NA,2018-06-05
"The 35th GS Caltax Maekyung Open",6185,2016-05-08,"Korean Golf Tour 2","oneAsia",NA,2018-06-05
"Ypsilon CUP 2016 by CzechOne",6186,2016-05-08,"PGT Logo",NA,NA,2018-06-05
"Ras Al Khaimah Classic",6187,2016-05-08,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Grundfos Masters",6188,2016-05-01,"NGL Logo",NA,NA,2018-06-05
"Kitchen Joy Championship by Visit Tonder",6189,2016-05-08,"NGL Logo",NA,NA,2018-06-05
"THE PLAYERS Championship ",6190,2016-05-15,"PGA",NA,NA,2018-06-05
"Rex Hospital Open",6191,2016-05-15,"webcom",NA,NA,2018-06-05
"Casa de Campo Dominican Republic Open ",6192,2016-05-15,"pga_latinoamerica",NA,NA,2018-06-05
"Henan Open",6193,2016-05-15,"CTPTC",NA,NA,2018-06-05
"AfrAsia Bank Mauritius Open",6194,2016-05-15,"sunshine_tour","Asian Tour 2018","european_tour",2018-06-05
"Montecchia Open by Lyoness",6195,2016-05-15,"european_challenge",NA,NA,2018-06-05
"TX Civil & Logistics WA PGA Championship",6196,2016-05-15,"AUS Logo2",NA,NA,2018-06-05
"PGM Bukit Jawi Championship",6197,2016-05-15,"ADT 2018",NA,NA,2018-06-05
"Maeil Dairies Open 2016",6198,2016-05-15,"Korean Golf Tour 2",NA,NA,2018-06-05
"Mountain Creek Open by Golf Citizen",6199,2016-05-15,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Kellers Park Masters - Presented by Vejle Kommune",6200,2016-05-15,"NGL Logo",NA,NA,2018-06-05
"AT&T Byron Nelson",6201,2016-05-22,"PGA",NA,NA,2018-06-05
"BMW Charity Pro-Am Presented by SYNNEX Corporation ",6202,2016-05-22,"webcom",NA,NA,2018-06-05
"58 Abierto Mexicano de Golf ",6203,2016-05-22,"pga_latinoamerica",NA,NA,2018-06-05
"Dubai Duty Free Irish Open Hosted by the Rory Foundation",6204,2016-05-22,"european_tour",NA,NA,2018-06-05
"Kansai Open Golf Championship",6205,2016-05-22,"JapanGolfTour",NA,NA,2018-06-05
"Ambassador ADT",6206,2016-05-22,"ADT 2018",NA,NA,2018-06-05
"PDC Golf Championship",6207,2016-05-22,"EPT Logo",NA,NA,2018-06-05
"SK telecom OPEN 2016",6208,2016-05-22,"Korean Golf Tour 2",NA,NA,2018-06-05
"Stora Hotellet Bryggan Fjällbacka Open",6209,2016-05-22,"NGL Logo",NA,NA,2018-06-05
"MahaSamutr Masters",6210,2016-05-22,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"2016 Haugschlag NÖ Open ",6211,2016-05-22,"PGT Logo",NA,NA,2018-06-05
"Lombard Insurance Classic",6212,2016-05-22,"sunshine_tour",NA,NA,2018-06-05
"DEAN & DELUCA Invitational ",6213,2016-05-29,"PGA",NA,NA,2018-06-05
"Freedom 55 Financial Open ",6214,2016-05-29,"CAN3",NA,NA,2018-06-05
"Mazatlan Open ",6215,2016-05-29,"pga_latinoamerica",NA,NA,2018-06-05
"United Investment Real Estate Open",6216,2016-05-29,"CTPTC",NA,NA,2018-06-05
"BMW PGA Championship",6217,2016-05-29,"european_tour",NA,NA,2018-06-05
"D+D REAL Czech Challenge",6218,2016-05-29,"european_challenge",NA,NA,2018-06-05
"Gate Way To The Open Mizuno Open 2016",6219,2016-05-29,"JapanGolfTour",NA,NA,2018-06-05
"PGM Port Dickson Championship",6220,2016-05-29,"ADT 2018",NA,NA,2018-06-05
"Vigevano Open",6221,2016-05-22,"Alps Golf Tour",NA,NA,2018-06-05
"IFX International Championship",6222,2016-05-29,"EPT Logo",NA,NA,2018-06-05
"Nefs Heritage 2016",6223,2016-05-29,"Korean Golf Tour 2",NA,NA,2018-06-05
"Trummenäs Open hosted by VisitKarlskrona",6224,2016-05-29,"NGL Logo",NA,NA,2018-06-05
"Adamstal Open 2016 powered by EURAM Bank AG",6225,2016-05-29,"PGT Logo",NA,NA,2018-06-05
"the Memorial Tournament presented by Nationwide",6227,2016-06-05,"PGA",NA,NA,2018-06-05
"Corales Puntacana Resort and Club Championship",6228,2016-06-05,"webcom",NA,NA,2018-06-05
"Bayview Place Island Savings Open presented by Times Colonist ",6229,2016-06-05,"CAN3",NA,NA,2018-06-05
"Cadillac Championship",6230,2016-06-05,"CTPTC",NA,NA,2018-06-05
"Nordea Masters",6231,2016-06-05,"european_tour",NA,NA,2018-06-05
"Swiss Challenge presented by Association Suisse de Golf",6232,2016-06-05,"european_challenge",NA,NA,2018-06-05
"JGT Championship Mori Building Cup Shishido Hills",6233,2016-06-05,"JapanGolfTour",NA,NA,2018-06-05
"PGM Penang Championship",6234,2016-06-05,"ADT 2018",NA,NA,2018-06-05
"KCM Zambia Open 2016",6235,2016-06-05,"sunshine_tour",NA,NA,2018-06-05
"Open de St Francois Guadeloupe",6236,2016-06-05,"Alps Golf Tour",NA,NA,2018-06-05
"Jyske Bank PGA Championship - by Ejner Hessel",6237,2016-06-05,"NGL Logo",NA,NA,2018-06-05
"St. Pölten Pro Golf Tour 2016 presented by Diners Club",6238,2016-06-05,"PGT Logo",NA,NA,2018-06-05
"FedEx St. Jude Classic ",6239,2016-06-12,"PGA",NA,NA,2018-06-05
"Rust-Oleum Championship ",6240,2016-06-12,"webcom",NA,NA,2018-06-05
"GolfBC Championship ",6241,2016-06-12,"CAN3",NA,NA,2018-06-05
"Lanhai Open",6242,2016-06-12,"CTPTC",NA,NA,2018-06-05
"Lyoness Open powered by Sporthilfe Cashback Card",6243,2016-06-12,"european_tour",NA,NA,2018-06-05
"KPMG Trophy",6244,2016-06-12,"european_challenge",NA,NA,2018-06-05
"Descente Korea Munsingwear Matchplay",6245,2016-06-12,"Korean Golf Tour 2",NA,NA,2018-06-05
"South to East Challenge",6246,2016-06-12,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Osterlen PGA Open hosted by Ingelsta Kalkon",6247,2016-06-12,"NGL Logo",NA,NA,2018-06-05
"U.S. Open ",6248,2016-06-19,"Major Combo 2",NA,NA,2018-06-05
"Nashville Golf Open ",6249,2016-06-19,"webcom",NA,NA,2018-06-05
"Najeti Open",6251,2016-06-19,"european_challenge",NA,NA,2018-06-05
"Queen’s Cup",6252,2016-06-19,"Asian Tour 2018",NA,NA,2018-06-05
"Open La Pinetina",6253,2016-06-19,"Alps Golf Tour",NA,NA,2018-06-05
"NorthSide Charity Challenge",6254,2016-06-19,"NGL Logo",NA,NA,2018-06-05
"CEEVEE Leather Open 2016",6255,2016-06-19,"PGT Logo",NA,NA,2018-06-05
"Jo'burg City Masters",6256,2016-06-19,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Air Capital Classic presented by Aetna ",6257,2016-06-26,"webcom",NA,NA,2018-06-05
"SIGA Dakota Dunes Open ",6258,2016-06-26,"CAN3",NA,NA,2018-06-05
"Nanjing Open",6259,2016-06-26,"CTPTC",NA,NA,2018-06-05
"BMW International Open",6260,2016-06-26,"european_tour",NA,NA,2018-06-05
"SSE Scottish Hydro Challenge hosted by Macdonald Hotels and Resorts",6261,2016-06-26,"european_challenge",NA,NA,2018-06-05
"ISPS HANDA Global Cup",6262,2016-06-26,"JapanGolfTour",NA,NA,2018-06-05
"	Open Int. de la Mirabelle d'Or",6263,2016-06-26,"Alps Golf Tour",NA,NA,2018-06-05
"GRENKE Championship",6264,2016-06-26,"EPT Logo",NA,NA,2018-06-05
"Borre Open",6265,2016-06-26,"NGL Logo",NA,NA,2018-06-05
"The Roar",6266,2016-06-26,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Quicken Loans National ",6267,2016-06-26,"PGA",NA,NA,2018-06-05
"Barracuda Championship ",6268,2016-07-03,"PGA",NA,NA,2018-06-05
"WGC - Bridgestone Invitational",6269,2016-07-03,"WGC",NA,NA,2018-06-05
"Ping An Private Bank Wanda Open",6270,2016-07-03,"CTPTC",NA,NA,2018-06-05
"100th Open de France",6271,2016-07-03,"european_tour",NA,NA,2018-06-05
"Made in Denmark Challenge – Presented by Ejner Hessel",6272,2016-07-03,"european_challenge",NA,NA,2018-06-05
"Shigeo Nagashima Invitational SEGA SAMMY CUP",6273,2016-07-03,"JapanGolfTour",NA,NA,2018-06-05
"Yeangder Tournament Players Championship",6274,2016-07-03,"Asian Tour 2018",NA,NA,2018-06-05
"Open Frassanelle",6275,2016-07-03,"Alps Golf Tour",NA,NA,2018-06-05
"Dawson and Sanderson Classic",6276,2016-07-03,"EPT Logo",NA,NA,2018-06-05
"SM Match",6277,2016-07-03,"NGL Logo",NA,NA,2018-06-05
"LECOM Health Challenge ",6279,2016-07-10,"webcom",NA,NA,2018-06-05
"Players Cup ",6280,2016-07-10,"CAN3",NA,NA,2018-06-05
"Aberdeen Asset Management Scottish Open",6281,2016-07-10,"european_tour",NA,NA,2018-06-05
"D+D REAL Slovakia Challenge",6282,2016-07-10,"european_challenge",NA,NA,2018-06-05
"Japan PGA Championship Nissin Cupnoodle Cup",6283,2016-07-10,"JapanGolfTour",NA,NA,2018-06-05
"Taifong Open",6284,2016-07-10,"ADT 2018",NA,NA,2018-06-05
"Saint-Malo Golf Open",6285,2016-07-10,"Alps Golf Tour",NA,NA,2018-06-05
"Eagle Orchid Scottish Masters",6286,2016-07-10,"EPT Logo",NA,NA,2018-06-05
"Kristianstad Åhus Open",6287,2016-07-10,"NGL Logo",NA,NA,2018-06-05
"KOSAIDO Düsseldorf Open",6288,2016-07-10,"PGT Logo",NA,NA,2018-06-05
"145th OPEN CHAMPIONSHIP",6289,2016-07-17,"Major Combo 2",NA,NA,2018-06-05
"Lincoln Land Charity Championship ",6290,2016-07-17,"webcom",NA,NA,2018-06-05
"Staal Foundation Open presented by Tbaytel",6291,2016-07-17,"CAN3",NA,NA,2018-06-05
"Fred Olsen Challenge de España",6292,2016-07-17,"european_challenge",NA,NA,2018-06-05
"The Motocaddy Masters",6293,2016-07-17,"EPT Logo",NA,NA,2018-06-05
"Sparkassen Open ",6294,2016-07-17,"PGT Logo",NA,NA,2018-06-05
"Barbasol Championship ",6295,2016-07-17,"PGA",NA,NA,2018-06-05
"RBC Canadian Open",6296,2016-07-24,"PGA",NA,NA,2018-06-05
"Utah Championship presented by Zions Bank ",6297,2016-07-24,"webcom",NA,NA,2018-06-05
"Le Vaudreuil Golf Challenge",6298,2016-07-24,"european_challenge",NA,NA,2018-06-05
"Dunlop SRIXON Fukushima Open Golf Tournament",6299,2016-07-24,"JapanGolfTour",NA,NA,2018-06-05
"Alps de Las Castillas",6300,2016-07-24,"Alps Golf Tour",NA,NA,2018-06-05
"PGA Championship ",6301,2016-07-31,"Major Combo 2",NA,NA,2018-06-05
"Ellie Mae Classic at TPC Stonebrae ",6302,2016-07-31,"webcom",NA,NA,2018-06-05
"Syncrude Oil Country Championship presented by AECON",6303,2016-07-31,"CAN3",NA,NA,2018-06-05
"Tayto Northern Ireland Open in Partnership with Ulster Bank",6304,2016-07-31,"european_challenge",NA,NA,2018-06-05
"King’s Cup",6305,2016-07-31,"Asian Tour 2018",NA,NA,2018-06-05
"The Lookers Championship",6306,2016-07-31,"EPT Logo",NA,NA,2018-06-05
"Vodacom Origins of Golf Tour - Wild Coast Sun ",6307,2016-07-31,"sunshine_tour",NA,NA,2018-06-05
"LOTOS Polish Open",6308,2016-07-31,"PGT Logo",NA,NA,2018-06-05
"Travelers Championship ",6309,2016-08-07,"PGA",NA,NA,2018-06-05
"Digital Ally Open",6310,2016-08-07,"webcom",NA,NA,2018-06-05
"ATB Financial Classic ",6311,2016-08-07,"CAN3",NA,NA,2018-06-05
"Aberdeen Asset Management Paul Lawrie Match Play",6312,2016-08-07,"european_tour",NA,NA,2018-06-05
"Swedish Challenge hosted by Robert Karlsson",6313,2016-08-07,"european_challenge",NA,NA,2018-06-05
"Aboitiz Invitational",6314,2016-08-07,"ADT 2018",NA,NA,2018-06-05
"Sun City Challenge",6315,2016-08-07,"sunshine_tour",NA,NA,2018-06-05
"World Snooker Golf Masters",6316,2016-08-07,"EPT Logo",NA,NA,2018-06-05
"Made in Denmark",6317,2016-08-07,"NGL Logo",NA,NA,2018-06-05
"Gut Bissenmoor Classic",6318,2016-08-07,"PGT Logo",NA,NA,2018-06-05
"Olympic Golf Competition ",6319,2016-08-14,"european_tour","Rio 2016","PGA",2018-06-05
"John Deere Classic ",6320,2016-08-14,"PGA",NA,NA,2018-06-05
"Price Cutter Charity Championship presented by Dr Pepper",6321,2016-08-14,"webcom",NA,NA,2018-06-05
"Vierumäki Finnish Challenge",6322,2016-08-14,"european_challenge",NA,NA,2018-06-05
"Northern Territory PGA Championship ",6323,2016-08-14,"AUS Logo2",NA,NA,2018-06-05
"The Pentahotels Championship",6324,2016-08-14,"EPT Logo",NA,NA,2018-06-05
"Isaberg Open hosted by Patrik Sjöland",6325,2016-08-14,"NGL Logo",NA,NA,2018-06-05
"Wyndham Championship ",6326,2016-08-21,"PGA",NA,NA,2018-06-05
"News Sentinel Open presented by Pilot",6327,2016-08-21,"webcom",NA,NA,2018-06-05
"National Capital Open to Support Our Troops",6328,2016-08-21,"CAN3",NA,NA,2018-06-05
"D+D REAL Czech Masters",6329,2016-08-21,"european_tour",NA,NA,2018-06-05
"Rolex Trophy",6330,2016-08-21,"european_challenge",NA,NA,2018-06-05
"Vodacom Origins of Golf - Arabella",6331,2016-08-21,"sunshine_tour",NA,NA,2018-06-05
"The Matchroom Sport Championship",6332,2016-08-21,"EPT Logo",NA,NA,2018-06-05
"Norwegian Open",6333,2016-08-21,"NGL Logo",NA,NA,2018-06-05
"The Barclays ",6334,2016-08-28,"PGA",NA,NA,2018-06-05
"WinCo Foods Portland Open presented by Kraft Heinz",6335,2016-08-28,"webcom",NA,NA,2018-06-05
"Made In Denmark",6336,2016-08-28,"european_tour",NA,NA,2018-06-05
"Bridgestone Challenge",6337,2016-08-28,"european_challenge",NA,NA,2018-06-05
"RIZAP KBC Augusta",6338,2016-08-28,"JapanGolfTour",NA,NA,2018-06-05
"Ciputra Golfpreneur Tournament presented by Panasonic",6339,2016-08-28,"ADT 2018",NA,NA,2018-06-05
"Sun Wild Coast Sun Challenge",6340,2016-08-28,"sunshine_tour",NA,NA,2018-06-05
"The 59th KPGA Championship with A-ONE CC",6341,2016-08-28,"Korean Golf Tour 2",NA,NA,2018-06-05
"FORE Business Championship",6342,2016-08-28,"EPT Logo",NA,NA,2018-06-05
"Landeryd Masters by Porsche Linköping",6343,2016-08-28,"NGL Logo",NA,NA,2018-06-05
"Open Castello di Tolcinasco",6344,2016-08-28,"Alps Golf Tour",NA,NA,2018-06-05
"Preis des Hardenberg GolfResort 2016",6345,2016-08-28,"PGT Logo",NA,NA,2018-06-05
"PGM MNRB Sarawak Championship",6346,2016-08-21,"ADT 2018",NA,NA,2018-06-05
"Deutsche Bank Championship",6347,2016-09-04,"PGA",NA,NA,2018-06-05
"Cape Breton Open",6348,2016-09-04,"CAN3",NA,NA,2018-06-05
"Flor de Cana Open presented by The Mortgage Store ",6349,2016-09-04,"pga_latinoamerica",NA,NA,2018-06-05
"Yulongwan Yunnan Open",6350,2016-09-04,"CTPTC",NA,NA,2018-06-05
"Omega European Masters",6351,2016-09-04,"Asian Tour 2018","european_tour",NA,2018-06-05
"Cordon Golf Open",6352,2016-09-04,"european_challenge",NA,NA,2018-06-05
"Fujisankei Classic",6353,2016-09-04,"JapanGolfTour",NA,NA,2018-06-05
"NS HomeShopping GunsanCC Jeonbuk Open",6354,2016-09-04,"Korean Golf Tour 2",NA,NA,2018-06-05
"The COBRA PUMA GOLF Championship",6355,2016-09-04,"EPT Logo",NA,NA,2018-06-05
"Ålandsbanken Finnish Open",6356,2016-09-04,"NGL Logo",NA,NA,2018-06-05
"BMW Championship",6357,2016-09-11,"PGA",NA,NA,2018-06-05
"DAP Championship ",6358,2016-09-11,"webcom",NA,NA,2018-06-05
"Niagara Championship ",6359,2016-09-11,"CAN3",NA,NA,2018-06-05
"San Luis Championship ",6360,2016-09-11,"pga_latinoamerica",NA,NA,2018-06-05
"KLM Open",6362,2016-09-11,"european_tour",NA,NA,2018-06-05
"Volopa Irish Challenge hosted by Mount Wolseley Hotel Spa and Golf Resort",6363,2016-09-11,"european_challenge",NA,NA,2018-06-05
"Vodacom Origins of Golf - Sishen",6364,2016-09-11,"sunshine_tour",NA,NA,2018-06-05
"PGM MIDF KLGCC Championship",6365,2016-09-11,"ADT 2018",NA,NA,2018-06-05
"Kolon The 59th Korea Open",6366,2016-09-11,"Korean Golf Tour 2","oneAsia",NA,2018-06-05
"Citadelle Trophy Int.- Preisch",6367,2016-09-11,"Alps Golf Tour",NA,NA,2018-06-05
"The Glenfarclas Open",6368,2016-09-11,"EPT Logo",NA,NA,2018-06-05
"Willis Towers Watson Masters",6369,2016-09-11,"NGL Logo",NA,NA,2018-06-05
"Dubai Creek Open",6370,2016-09-11,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Albertsons Boise Open presented by Kraft Nabisco",6371,2016-09-18,"webcom",NA,NA,2018-06-05
"Freedom 55 Financial Championship",6372,2016-09-18,"CAN3",NA,NA,2018-06-05
"Ecuador Open",6373,2016-09-18,"pga_latinoamerica",NA,NA,2018-06-05
"Pingan Bank Open",6374,2016-09-18,"CTPTC",NA,NA,2018-06-05
"Italian Open",6375,2016-09-18,"european_tour",NA,NA,2018-06-05
"ANA Open Golf Tournament",6376,2016-09-18,"JapanGolfTour",NA,NA,2018-06-05
"Alps Costa del Sol",6377,2016-09-18,"Alps Golf Tour",NA,NA,2018-06-05
"Star for Life Challenge",6378,2016-09-18,"NGL Logo",NA,NA,2018-06-05
"Shaikh Maktoum Dubai Open",6379,2016-09-18,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Chongqing Jiangnan NewTown KingRun Open",6380,2016-09-11,"CTPTC",NA,NA,2018-06-05
"TOUR Championship",6381,2016-09-25,"PGA",NA,NA,2018-06-05
"Nationwide Children's Hospital Championship",6382,2016-09-25,"webcom",NA,NA,2018-06-05
"63 Aberto do Brasil ",6383,2016-09-25,"pga_latinoamerica",NA,NA,2018-06-05
"Porsche European Open",6384,2016-09-25,"european_tour",NA,NA,2018-06-05
"South Pacific Open Championship",6385,2016-09-25,"AUS Logo2",NA,NA,2018-06-05
"Asia-Pasific Golf Championship Diamond Cup Golf",6386,2016-09-25,"Asian Tour 2018","JapanGolfTour",NA,2018-06-05
"Sun Carnival City Challenge",6387,2016-09-25,"sunshine_tour",NA,NA,2018-06-05
"Clipper Logistics Championship",6388,2016-09-25,"EPT Logo",NA,NA,2018-06-05
"Thisted Forsikring Championship",6389,2016-09-25,"NGL Logo",NA,NA,2018-06-05
"The Golf Citizen Classic",6390,2016-09-25,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Kazakhstan Open",6391,2016-10-02,"european_challenge",NA,NA,2018-06-05
"Mercuries Taiwan Masters",6392,2016-10-02,"Asian Tour 2018",NA,NA,2018-06-05
"Shinhan Donghae Open",6393,2016-10-02,"Asian Tour 2018","Korean Golf Tour 2",NA,2018-06-05
"Vodacom Origins of Golf -Simola ",6394,2016-10-02,"sunshine_tour",NA,NA,2018-06-05
"GolfUppsala Open",6395,2016-10-02,"NGL Logo",NA,NA,2018-06-05
"Castanea Resort Pro Golf Tour Championship",6396,2016-10-02,"PGT Logo",NA,NA,2018-06-05
"Ascorp Golf Citizen Abu Dhabi Open",6397,2016-10-02,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Top Cup Tokai Classic",6398,2016-10-02,"JapanGolfTour",NA,NA,2018-06-05
"Fiji International",6400,2016-10-09,"AUS Logo2",NA,NA,2018-06-05
"Alfred Dunhill Links Championship",6401,2016-10-09,"european_tour",NA,NA,2018-06-05
"Terre dei Consoli Open",6402,2016-10-09,"european_challenge",NA,NA,2018-06-05
"Honma TourWorld Cup at Trophia Golf",6403,2016-10-09,"JapanGolfTour",NA,NA,2018-06-05
"BNI Indonesian Masters presented by Zurich",6404,2016-10-09,"Asian Tour 2018",NA,NA,2018-06-05
"Sun Boardwalk Challenge",6405,2016-10-09,"sunshine_tour",NA,NA,2018-06-05
"Race to Himmerland",6406,2016-10-09,"NGL Logo",NA,NA,2018-06-05
"Hyundai Insurance KJ Choi Invitational",6407,2016-10-09,"Korean Golf Tour 2",NA,NA,2018-06-05
"Safeway Open",6409,2016-10-16,"PGA",NA,NA,2018-06-05
"Roberto De Vicenzo Punta del Este Open Copa NEC",6410,2016-10-16,"pga_latinoamerica",NA,NA,2018-06-05
"British Masters supported by Sky Sports",6411,2016-10-16,"european_tour",NA,NA,2018-06-05
"Hainan Open",6412,2016-10-16,"european_challenge",NA,NA,2018-06-05
"Japan Open Golf Championship",6413,2016-10-16,"JapanGolfTour",NA,NA,2018-06-05
"Venetian Macao Open",6414,2016-10-16,"Asian Tour 2018",NA,NA,2018-06-05
"Sun Fish River Challenge",6415,2016-10-16,"sunshine_tour",NA,NA,2018-06-05
"Abruzzo Open",6416,2016-10-16,"Alps Golf Tour",NA,NA,2018-06-05
"Tourfinal Vellinge Open at Ljunghusen",6417,2016-10-16,"NGL Logo",NA,NA,2018-06-05
"CIMB Classic",6418,2016-10-23,"PGA",NA,NA,2018-06-05
"Lexus Peru Open Presentado por Diners Club",6419,2016-10-23,"pga_latinoamerica",NA,NA,2018-06-05
"Portugal Masters",6420,2016-10-23,"european_tour",NA,NA,2018-06-05
"Foshan Open",6421,2016-10-23,"european_challenge",NA,NA,2018-06-05
"Bridgestone Open",6422,2016-10-23,"JapanGolfTour",NA,NA,2018-06-05
"Isuzu Queensland Open",6423,2016-10-23,"AUS Logo2",NA,NA,2018-06-05
"Vodacom Origins - Euphoria",6424,2016-10-23,"sunshine_tour",NA,NA,2018-06-05
"Grand Final",6425,2016-10-23,"Alps Golf Tour",NA,NA,2018-06-05
"DGB Financial Group Daegu Gyeongbuk Open",6427,2016-10-23,"Korean Golf Tour 2",NA,NA,2018-06-05
"Matchroom Sport Tour Championship",6428,2016-10-23,"EPT Logo",NA,NA,2018-06-05
"Sahara Kuwait Championship",6429,2016-10-23,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Sanderson Farms Championship ",6430,2016-10-30,"PGA",NA,NA,2018-06-05
"WGC -HSBC Champions ",6431,2016-10-30,"WGC",NA,NA,2018-06-05
"Colombia Classic ",6432,2016-10-30,"pga_latinoamerica",NA,NA,2018-06-05
"Ras Al Khaimah",6433,2016-10-30,"european_challenge",NA,NA,2018-06-05
"Mynavi ABC Championship",6434,2016-10-30,"JapanGolfTour",NA,NA,2018-06-05
"Sun Sibaya Challenge",6435,2016-10-30,"sunshine_tour",NA,NA,2018-06-05
"Ghala Open",6436,2016-10-30,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"Shriners Hospitals for Children Open",6437,2016-11-06,"PGA",NA,NA,2018-06-05
"Clearwater Bay Open",6438,2016-11-06,"CTPTC",NA,NA,2018-06-05
"Turkish Airlines Open",6439,2016-11-06,"european_tour",NA,NA,2018-06-05
"NBO Golf Classic Grand Final",6440,2016-11-06,"european_challenge",NA,NA,2018-06-05
"Heiwa PGM Championship",6441,2016-11-06,"JapanGolfTour",NA,NA,2018-06-05
"Vodacom Origins of Golf Final",6442,2016-11-06,"sunshine_tour",NA,NA,2018-06-05
"Tour Championship",6443,2016-11-06,"MENA TOUR 2017 REV",NA,NA,2018-06-05
"OHL Classic at Mayakoba",6444,2016-11-13,"PGA",NA,NA,2018-06-05
"Argentina Classic presentado por NEC ",6445,2016-11-13,"pga_latinoamerica",NA,NA,2018-06-05
"Budweiser Putian Open",6446,2016-11-13,"CTPTC",NA,NA,2018-06-05
"Nedbank Golf Challenge hosted by Gary Player",6447,2016-11-13,"european_tour",NA,NA,2018-06-05
"Mitsui Sumitomo VISA Taiheiyo Masters",6448,2016-11-13,"JapanGolfTour",NA,NA,2018-06-05
"NSW Open Championship ",6449,2016-11-13,"AUS Logo2",NA,NA,2018-06-05
"Resorts World Manila Masters",6450,2016-11-13,"Asian Tour 2018",NA,NA,2018-06-05
" Caido Korea Tour Championship",6451,2016-11-13,"Korean Golf Tour 2",NA,NA,2018-06-05
